time,open,high,low,close,volume
2022-03-01,38564.42705097069,39634.62928141798,37297.11617270927,38558.92068015333,1742115894.3079224
2022-03-02,38558.92068015333,39628.97178495364,37291.797843614826,38553.42132392996,1741891254.5982819
2022-03-03,38553.42132392996,39623.32149560303,37286.48628956704,38547.92897336462,1741666901.0583382
2022-03-04,38547.92897336462,39617.67840418493,37281.18150193515,38542.4436195328,1741442833.3235016
2022-03-05,38542.4436195328,39612.0425015299,37275.88347209938,38536.96525352131,1741219051.0297127
2022-03-06,38536.96525352131,39606.413778480106,37270.59219145095,38531.49386642833,1740995553.813324
2022-03-07,38531.49386642833,39600.79222588943,37265.307651392024,38526.029449363385,1740772341.3111954
2022-03-08,38526.029449363385,39595.177834623384,37260.02984333575,38520.57199344732,1740549413.1605988
2022-03-09,38520.57199344732,39589.570595559126,37254.758758706186,38515.1214898123,1740326768.999321
2022-03-10,38515.1214898123,39583.97049958542,37249.494388938314,38509.677929601756,1740104408.4655876
2022-03-11,38509.677929601756,39578.377537602646,37244.23672547804,38504.24130397045,1739882331.1980743
2022-03-12,38504.24130397045,39572.79170052279,37238.98575978218,38498.81160408436,1739660536.8359299
2022-03-13,38498.81160408436,39567.21297926938,37233.7414833184,38493.38882112077,1739439025.0187569
2022-03-14,38493.38882112077,39561.64136477755,37228.50388756527,38487.97294626815,1739217795.3866196
2022-03-15,38487.97294626815,39556.076847993936,37223.27296401217,38482.563970726245,1738996847.5800476
2022-03-16,38482.563970726245,39550.51941987676,37218.04870415939,38477.16188570598,1738776181.2400093
2022-03-17,38477.16188570598,39544.96907139571,37212.83109951798,38471.76668242948,1738555796.0079575
2022-03-18,38471.76668242948,39539.42579353201,37207.620141609834,38466.378352130065,1738335691.5257874
2022-03-19,38466.378352130065,39533.88957727837,37202.41582196765,38460.9968860522,1738115867.4358406
2022-03-20,38460.9968860522,39528.36041363896,37197.218132134905,38455.62227545154,1737896323.3809242
2022-03-21,38455.62227545154,39522.83829362944,37192.02706366587,38450.25451159484,1737677059.004303
2022-03-22,38450.25451159484,39517.32320827685,37186.84260812552,38444.89358575999,1737458073.9496956
2022-03-23,38444.89358575999,39511.81514861974,37181.66475708963,38439.53948923602,1737239367.861271
2022-03-24,38439.53948923602,39506.31410570803,37176.49350214469,38434.192213323025,1737020940.3836517
2022-03-25,38434.192213323025,39500.82007060305,37171.3288348879,38428.8517493322,1736802791.1619148
2022-03-26,38428.8517493322,39495.33303437752,37166.17074692718,38423.51808858579,1736584919.841587
2022-03-27,38423.51808858579,39489.852988115534,37161.019229881116,38418.19122241712,1736367326.068653
2022-03-28,38418.19122241712,39484.37992291254,37155.874275379,38412.87114217054,1736150009.48954
2022-03-29,38412.87114217054,39478.91382987534,37150.73587506077,38407.55783920142,1735932969.7511253
2022-03-30,38407.55783920142,39473.45470012204,37145.60402057701,38402.25130487617,1735716206.5007439
2022-03-31,38402.25130487617,39468.002524782096,37140.47870358896,38396.95153057216,1735499719.3861847
2022-04-01,38396.95153057216,39462.55729499623,37135.359915768466,38391.65850767777,1735283508.055664
2022-04-02,38391.65850767777,39457.119001916464,37130.24764879797,38386.37222759235,1735067572.1578712
2022-04-03,38386.37222759235,39451.687636706105,37125.141894370565,38381.0926817262,1734851911.341919
2022-04-04,38381.0926817262,39446.26319053969,37120.04264418986,38375.81986150056,1734636525.2573814
2022-04-05,38375.81986150056,39440.84565460303,37114.94988997007,38370.55375834761,1734421413.5542831
2022-04-06,38370.55375834761,39435.435020093144,37109.86362343596,38365.29436371043,1734206575.8830872
2022-04-07,38365.29436371043,39430.03127821826,37104.78383632284,38360.04166904301,1733992011.894699
2022-04-08,38360.04166904301,39424.63442019781,37099.71052037651,38354.79566581021,1733777721.2404747
2022-04-09,38354.79566581021,39419.24443726244,37094.64366735336,38349.55634548781,1733563703.5722046
2022-04-10,38349.55634548781,39413.86132065392,37089.58326902022,38344.32369956238,1733349958.5421448
2022-04-11,38344.32369956238,39408.48506162522,37084.52931715442,38339.09771953139,1733136485.8029785
2022-04-12,38339.09771953139,39403.11565144042,37079.48180354378,38333.87839690313,1732923285.0078278
2022-04-13,38333.87839690313,39397.75308137475,37074.44071998658,38328.66572319668,1732710355.8102493
2022-04-14,38328.66572319668,39392.39734271455,37069.40605829154,38323.45968994197,1732497697.8642693
2022-04-15,38323.45968994197,39387.048426757254,37064.377810277816,38318.26028867967,1732285310.824337
2022-04-16,38318.26028867967,39381.70632481137,37059.35596777497,38313.067510961264,1732073194.3453407
2022-04-17,38313.067510961264,39376.371028196525,37054.34052262301,38307.88134834898,1731861348.0826263
2022-04-18,38307.88134834898,39371.04252824334,37049.3314666723,38302.7017924158,1731649771.6919403
2022-04-19,38302.7017924158,39365.720816293535,37044.32879178361,38297.52883474543,1731438464.829502
2022-04-20,38297.52883474543,39360.40588369982,37039.332489828084,38292.36246693235,1731227427.1519508
2022-04-21,38292.36246693235,39355.09772182597,37034.3425526872,38287.202680581664,1731016658.3163948
2022-04-22,38287.202680581664,39349.7963220467,37029.3589722528,38282.049467309225,1730806157.9803162
2022-04-23,38282.049467309225,39344.50167574775,37024.38174042701,38276.902818741575,1730595925.8017159
2022-04-24,38276.902818741575,39339.213774325835,37019.410849122345,38271.76272651587,1730385961.4389496
2022-04-25,38271.76272651587,39333.93260918861,37014.44629026156,38266.62918227999,1730176264.5508537
2022-04-26,38266.62918227999,39328.65817175471,37009.488055777736,38261.50217769239,1729966834.796711
2022-04-27,38261.50217769239,39323.390453453656,37004.536137614195,38256.38170442219,1729757671.8362083
2022-04-28,38256.38170442219,39318.12944572592,36999.59052772458,38251.26775414911,1729548775.329464
2022-04-29,38251.26775414911,39312.87514002287,36994.651218072715,38246.16031856347,1729340144.9370422
2022-04-30,38246.16031856347,39307.62752780676,36989.718200632706,38241.059389366164,1729131780.3199615
2022-05-01,38241.059389366164,39302.38660055072,36984.79146738887,38235.96495826869,1728923681.1396255
2022-05-02,38235.96495826869,39297.15234973875,36979.87101033576,38230.87701699307,1728715847.0578957
2022-05-03,38230.87701699307,39291.92476686569,36974.95682147806,38225.7955572719,1728508277.7370758
2022-05-04,38225.7955572719,39286.703843437215,36970.04889283072,38220.72057084827,1728300972.8398705
2022-05-05,38220.72057084827,39281.48957096982,36965.1472164188,38215.65204947584,1728093932.029438
2022-05-06,38215.65204947584,39276.28194099082,36960.25178427757,38210.58998491874,1727887154.969345
2022-05-07,38210.58998491874,39271.080945038324,36955.36258845241,38205.53436895161,1727680641.323616
2022-05-08,38205.53436895161,39265.886574661214,36950.479620998856,38200.48519335956,1727474390.7566795
2022-05-09,38200.48519335956,39260.69882141913,36945.60287398254,38195.44244993812,1727268402.933403
2022-05-10,38195.44244993812,39255.517676882446,36940.73233947922,38190.406130493364,1727062677.5190582
2022-05-11,38190.406130493364,39250.343132632326,36935.86800957474,38185.37622684173,1726857214.1793747
2022-05-12,38185.37622684173,39245.175180260616,36931.00987636503,38180.35273081011,1726652012.580494
2022-05-13,38180.35273081011,39240.01381136989,36926.1579319561,38175.33563423581,1726447072.3889694
2022-05-14,38175.33563423581,39234.859017573435,36921.31216846398,38170.324928966525,1726242393.27182
2022-05-15,38170.324928966525,39229.710790495184,36916.4725780148,38165.32060686034,1726037974.8964348
2022-05-16,38165.32060686034,39224.56912176977,36911.63915274467,38160.32265978571,1725833816.9306717
2022-05-17,38160.32265978571,39219.434003042465,36906.81188479974,38155.33107962145,1725629919.0427742
2022-05-18,38155.33107962145,39214.305425969214,36901.99076633617,38150.345858256725,1725426280.901455
2022-05-19,38150.345858256725,39209.18338221656,36897.175789520086,38145.36698759101,1725222902.1758041
2022-05-20,38145.36698759101,39204.06786346165,36892.36694652762,38140.39445953414,1725019782.5353508
2022-05-21,38140.39445953414,39198.95886139229,36887.56422954486,38135.428266006216,1724816921.6500473
2022-05-22,38135.428266006216,39193.856367706816,36882.76763076786,38130.46839893766,1724614319.1902657
2022-05-23,38130.46839893766,39188.76037411418,36877.97714240261,38125.51485026915,1724411974.8267937
2022-05-24,38125.51485026915,39183.67087233387,36873.19275666501,38120.567611951665,1724209888.2308426
2022-05-25,38120.567611951665,39178.587854095946,36868.41446578091,38115.6266759464,1724008059.0740433
2022-05-26,38115.6266759464,39173.511311140974,36863.642261986024,38110.69203422481,1723806487.0284348
2022-05-27,38110.69203422481,39168.441235220074,36858.87613752599,38105.76367876858,1723605171.7664948
2022-05-28,38105.76367876858,39163.37761809484,36854.116084656314,38100.84160156959,1723404112.9610863
2022-05-29,38100.84160156959,39158.320451537395,36849.362095642355,38095.92579462996,1723203310.28553
2022-05-30,38095.92579462996,39153.26972733033,36844.61416275936,38091.01624996196,1723002763.4135208
2022-05-31,38091.01624996196,39148.22543726669,36839.87227829236,38086.11295958804,1722802472.019207
2022-06-01,38086.11295958804,39143.187573149975,36835.13643453625,38081.21591554083,1722602435.7771225
2022-06-02,38081.21591554083,39138.15612679416,36830.40662379576,38076.325109863115,1722402654.362236
2022-06-03,38076.325109863115,39133.13109002362,36825.6828383854,38071.4405346078,1722203127.4499092
2022-06-04,38071.4405346078,39128.11245467316,36820.96507062946,38066.562181837915,1722003854.7159348
2022-06-05,38066.562181837915,39123.100212587975,36816.25331286201,38061.69004362659,1721804835.8365326
2022-06-06,38061.69004362659,39118.09435562364,36811.54755742692,38056.8241120571,1721606070.4882889
2022-06-07,38056.8241120571,39113.09487564612,36806.84779667777,38051.96437922273,1721407558.34824
2022-06-08,38051.96437922273,39108.10176453174,36802.15402297789,38047.11083722691,1721209299.0938263
2022-06-09,38047.11083722691,39103.11501416718,36797.466228700374,38042.263478183086,1721011292.4028893
2022-06-10,38042.263478183086,39098.134616449446,36792.78440622799,38037.422294214775,1720813537.9536896
2022-06-11,38037.422294214775,39093.16056328587,36788.10854795322,38032.58727745551,1720616035.4249
2022-06-12,38032.58727745551,39088.19284659408,36783.43864627826,38027.75842004885,1720418784.4955826
2022-06-13,38027.75842004885,39083.23145830203,36778.77469361495,38022.93571414838,1720221784.8452454
2022-06-14,38022.93571414838,39078.27639034793,36774.11668238483,38018.11915191764,1720025036.153759
2022-06-15,38018.11915191764,39073.32763468027,36769.464605019064,38013.3087255302,1719828538.101448
2022-06-16,38013.3087255302,39068.3851832578,36764.818453958476,38008.50442716956,1719632290.369011
2022-06-17,38008.50442716956,39063.449028049494,36760.17822165351,38003.706249029194,1719436292.6375694
2022-06-18,38003.706249029194,39058.51916103459,36755.543900564226,37998.91418331253,1719240544.5886383
2022-06-19,37998.91418331253,39053.5955742025,36750.91548316031,37994.12822223292,1719045045.904148
2022-06-20,37994.12822223292,39048.6782595529,36746.29296192103,37989.34835801363,1718849796.266426
2022-06-21,37989.34835801363,39043.767209095604,36741.67632933523,37984.57458288785,1718654795.3582191
2022-06-22,37984.57458288785,39038.862414850635,36737.0655779013,37979.80688909864,1718460042.8626785
2022-06-23,37979.80688909864,39033.963868848165,36732.46070012724,37975.04526889897,1718265538.4633331
2022-06-24,37975.04526889897,39029.071563128535,36727.86168853057,37970.28971455165,1718071281.8441353
2022-06-25,37970.28971455165,39024.18548974221,36723.2685356383,37965.54021832935,1717877272.6894417
2022-06-26,37965.54021832935,39019.30564074978,36718.68123398702,37960.79677251462,1717683510.684002
2022-06-27,37960.79677251462,39014.432008221986,36714.09977612282,37956.05936939981,1717489995.5129738
2022-06-28,37956.05936939981,39009.56458423962,36709.52415460124,37951.328001287075,1717296726.8619156
2022-06-29,37951.328001287075,39004.70336089359,36704.95436198736,37946.60266048841,1717103704.4167747
2022-06-30,37946.60266048841,38999.84833028487,36700.39039085568,37941.883339325585,1716910927.863922
2022-07-01,37941.883339325585,38994.9994845245,36695.83223379019,37937.17003013015,1716718396.8901062
2022-07-02,37937.17003013015,38990.15681573358,36691.279883384326,37932.46272524343,1716526111.1824913
2022-07-03,37932.46272524343,38985.32031604321,36686.733332240954,37927.76141701652,1716334070.428608
2022-07-04,37927.76141701652,38980.48997759458,36682.19257297237,37923.066097810224,1716142274.316433
2022-07-05,37923.066097810224,38975.66579253883,36677.65759820027,37918.3767599951,1715950722.5343056
2022-07-06,37918.3767599951,38970.84775303711,36673.12840055574,37913.69339595144,1715759414.7709732
2022-07-07,37913.69339595144,38966.03585126059,36668.604972679284,37909.015998069204,1715568350.7155838
2022-07-08,37909.015998069204,38961.23007939037,36664.08730722076,37904.34455874809,1715377530.0576668
2022-07-09,37904.34455874809,38956.430429617554,36659.5753968394,37899.67907039743,1715186952.4871635
2022-07-10,37899.67907039743,38951.63689414315,36655.069234203766,37895.019525436284,1714996617.6944122
2022-07-11,37895.019525436284,38946.84946517814,36650.56881199179,37890.36591629332,1714806525.370121
2022-07-12,37890.36591629332,38942.0681349434,36646.07412289073,37885.71823540688,1714616675.2054138
2022-07-13,37885.71823540688,38937.292895669736,36641.58515959712,37881.076475224916,1714427066.8918076
2022-07-14,37881.076475224916,38932.52373959783,36637.10191481684,37876.44062820501,1714237700.1212006
2022-07-15,37876.44062820501,38927.760658978266,36632.624381265035,37871.81068681435,1714048574.5858955
2022-07-16,37871.81068681435,38923.00364607148,36628.15255166615,37867.186643529756,1713859689.978569
2022-07-17,37867.186643529756,38918.252693147806,36623.68641875389,37862.56849083757,1713671045.9923248
2022-07-18,37862.56849083757,38913.507792487384,36619.22597527123,37857.95622123374,1713482642.3206024
2022-07-19,37857.95622123374,38908.768936380206,36614.771213970336,37853.349827223785,1713294478.6572952
2022-07-20,37853.349827223785,38904.036117126096,36610.322127612686,37848.74930132275,1713106554.6966438
2022-07-21,37848.74930132275,38899.30932703467,36605.87870896893,37844.15463605521,1712918870.1332893
2022-07-22,37844.15463605521,38894.58855842534,36601.44095081894,37839.56582395528,1712731424.6622505
2022-07-23,37839.56582395528,38889.87380362731,36597.00884595177,37834.982857566574,1712544217.9789658
2022-07-24,37834.982857566574,38885.16505497956,36592.58238716569,37830.40572944223,1712357249.7792282
2022-07-25,37830.40572944223,38880.46230483083,36588.16156726812,37825.834432144824,1712170519.759243
2022-07-26,37825.834432144824,38875.76554553958,36583.74637907566,37821.268958246466,1711984027.615574
2022-07-27,37821.268958246466,38871.07476947405,36579.33681541403,37816.70930032867,1711797773.0452194
2022-07-28,37816.70930032867,38866.38996901216,36574.93286911814,37812.155450982464,1711611755.7455025
2022-07-29,37812.155450982464,38861.711136541584,36570.53453303198,37807.60740280824,1711425975.4141884
2022-07-30,37807.60740280824,38857.038264459625,36566.141800008685,37803.065148415866,1711240431.7493744
2022-07-31,37803.065148415866,38852.37134517334,36561.754662910476,37798.52868042463,1711055124.4495926
2022-08-01,37798.52868042463,38847.71037109944,36557.37311460868,37793.99799146319,1710870053.2137299
2022-08-02,37793.99799146319,38843.05533466428,36552.9971479837,37789.47307416962,1710685217.741066
2022-08-03,37789.47307416962,38838.40622830386,36548.62675592501,37784.953921191365,1710500617.731247
2022-08-04,37784.953921191365,38833.76304446385,36544.261931331144,37780.44052518522,1710316252.8843384
2022-08-05,37780.44052518522,38829.125775599496,36539.90266710968,37775.93287881737,1710132122.900734
2022-08-06,37775.93287881737,38824.49441417571,36535.54895617723,37771.430974763294,1709948227.4812775
2022-08-07,37771.430974763294,38819.86895266693,36531.200791459414,37766.93480570785,1709764566.3271294
2022-08-08,37766.93480570785,38815.24938355727,36526.85816589091,37762.444364345196,1709581139.139862
2022-08-09,37762.444364345196,38810.63569934035,36522.52107241536,37757.95964337878,1709397945.6214333
2022-08-10,37757.95964337878,38806.02789251938,36518.189503985384,37753.480635521366,1709214985.474163
2022-08-11,37753.480635521366,38801.425955607105,36513.86345356262,37749.007333495,1709032258.4007568
2022-08-12,37749.007333495,38796.829881125836,36509.54291411763,37744.53973003098,1708849764.1043167
2022-08-13,37744.53973003098,38792.23966160737,36505.22787862996,37740.07781786989,1708667502.288292
2022-08-14,37740.07781786989,38787.65528959305,36500.9183400881,37735.621589761555,1708485472.656517
2022-08-15,37735.621589761555,38783.076757633724,36496.614291489444,37731.17103846502,1708303674.9132347
2022-08-16,37731.17103846502,38778.504058289705,36492.31572584035,37726.726156748584,1708122108.7630234
2022-08-17,37726.726156748584,38773.9371841308,36488.02263615605,37722.28693738971,1707940773.9108658
2022-08-18,37722.28693738971,38769.37612773626,36483.73501546067,37717.85337317512,1707759670.0620956
2022-08-19,37717.85337317512,38764.820881694824,36479.45285678726,37713.42545690068,1707578796.922451
2022-08-20,37713.42545690068,38760.271438604635,36475.1761531777,37709.00318137146,1707398154.198021
2022-08-21,37709.00318137146,38755.7277910733,36470.904897682776,37704.58653940168,1707217741.5952835
2022-08-22,37704.58653940168,38751.189931717825,36466.6390833621,37700.17552381471,1707037558.8210907
2022-08-23,37700.17552381471,38746.65785316461,36462.37870328411,37695.77012744309,1706857605.5826569
2022-08-24,37695.77012744309,38742.131548049474,36458.12375052614,37691.370343128474,1706677881.5875626
2022-08-25,37691.370343128474,38737.61100901761,36453.87421817427,37686.976163721614,1706498386.5437927
2022-08-26,37686.976163721614,38733.09622872355,36449.6300993234,37682.58758208239,1706319120.159687
2022-08-27,37682.58758208239,38728.58719983123,36445.391387077296,37678.20459107981,1706140082.1439285
2022-08-28,37678.20459107981,38724.08391501391,36441.15807454841,37673.8271835919,1705961272.2056313
2022-08-29,37673.8271835919,38719.58636695417,36436.93015485804,37669.45535250581,1705782690.0542183
2022-08-30,37669.45535250581,38715.094548343935,36432.7076211362,37665.08909071771,1705604335.3995361
2022-08-31,37665.08909071771,38710.60845188442,36428.49046652169,37660.72839113287,1705426207.9517555
2022-09-01,37660.72839113287,38706.12807028617,36424.278684162055,37656.37324666556,1705248307.4214325
2022-09-02,37656.37324666556,38701.653396268965,36420.072267213516,37652.02365023907,1705070633.519516
2022-09-03,37652.02365023907,38697.1844225619,36415.871208841054,37647.679594785746,1704893185.9572945
2022-09-04,37647.679594785746,38692.72114190333,36411.67550221838,37643.34107324691,1704715964.4464264
2022-09-05,37643.34107324691,38688.26354704084,36407.485140527846,37639.00807857289,1704538968.6989555
2022-09-06,37639.00807857289,38683.81163073128,36403.300116960556,37634.68060372297,1704362198.4272537
2022-09-07,37634.68060372297,38679.365385740704,36399.120424716195,37630.358641665414,1704185653.3441277
2022-09-08,37630.358641665414,38674.924804844384,36394.94605700318,37626.04218537744,1704009333.1626854
2022-09-09,37626.04218537744,38670.48988082679,36390.777007038574,37621.73122784525,1703833237.5964127
2022-09-10,37621.73122784525,38666.06060648163,36386.61326804808,37617.42576206393,1703657366.359188
2022-09-11,37617.42576206393,38661.636974611734,36382.45483326599,37613.12578103751,1703481719.1652336
2022-09-12,37613.12578103751,38657.21897802912,36378.30169593527,37608.83127777894,1703306295.7291374
2022-09-13,37608.83127777894,38652.80660955498,36374.15384930745,37604.54224531006,1703131095.7658615
2022-09-14,37604.54224531006,38648.39986201963,36370.01128664269,37600.2586766616,1702956118.9907112
2022-09-15,37600.2586766616,38643.99872826253,36365.874001209726,37595.980564873185,1702781365.1193733
2022-09-16,37595.980564873185,38639.60320113226,36361.74198628585,37591.70790299328,1702606833.8678894
2022-09-17,37591.70790299328,38635.213273486515,36357.61523515696,37587.44068407923,1702432524.952652
2022-09-18,37587.44068407923,38630.82893819208,36353.49374111746,37583.17890119719,1702258438.0904427
2022-09-19,37583.17890119719,38626.450188124814,36349.37749747033,37578.92254742219,1702084572.9983673
2022-09-20,37578.92254742219,38622.07701616968,36345.26649752703,37574.67161583805,1701910929.3939362
2022-09-21,37574.67161583805,38617.709415220685,36341.16073460762,37570.42609953743,1701737506.9949722
2022-09-22,37570.42609953743,38613.34737818091,36337.06020204062,37566.18599162176,1701564305.5196877
2022-09-23,37566.18599162176,38608.99089796245,36332.96489316305,37561.95128520127,1701391324.6866608
2022-09-24,37561.95128520127,38604.63996748645,36328.87480132042,37557.721973394975,1701218564.2148018
2022-09-25,37557.721973394975,38600.29457968306,36324.789919866744,37553.49804933066,1701046023.8233833
2022-09-26,37553.49804933066,38595.95472749146,36320.71024216447,37549.27950614483,1700873703.2320633
2022-09-27,37549.27950614483,38591.62040385977,36316.635761584505,37545.06633698276,1700701602.1608162
2022-09-28,37545.06633698276,38587.29160174516,36312.566471506216,37540.85853499846,1700529720.3300095
2022-09-29,37540.85853499846,38582.968314113714,36308.502365317385,37536.65609335465,1700358057.46035
2022-09-30,37536.65609335465,38578.65053394053,36304.443436414236,37532.45900522277,1700186613.2728996
2022-10-01,37532.45900522277,38574.33825420961,36300.38967820142,37528.26726378297,1700015387.489071
2022-10-02,37528.26726378297,38570.031467913934,36296.34108409194,37524.08086222404,1699844379.8306541
2022-10-03,37524.08086222404,38565.73016805536,36292.29764750722,37519.89979374348,1699673590.0197601
2022-10-04,37519.89979374348,38561.434347644696,36288.25936187706,37515.72405154748,1699503017.7788887
2022-10-05,37515.72405154748,38557.14399970166,36284.22622063967,37511.55362885084,1699332662.8308563
2022-10-06,37511.55362885084,38552.859117254826,36280.19821724153,37507.38851887703,1699162524.8988762
2022-10-07,37507.38851887703,38548.57969334169,36276.175345137555,37503.228714858145,1698992603.7064743
2022-10-08,37503.228714858145,38544.3057210086,36272.15759779095,37499.07421003489,1698822898.9775543
2022-10-09,37499.07421003489,38540.03719331072,36268.14496867325,37494.9249976566,1698653410.436348
2022-10-10,37494.9249976566,38535.77410331214,36264.13745126434,37490.78107098121,1698484137.8074646
2022-10-11,37490.78107098121,38531.51644408575,36260.13503905237,37486.642423275225,1698315080.815853
2022-10-12,37486.642423275225,38527.26420871323,36256.137725533816,37482.50904781375,1698146239.1868095
2022-10-13,37482.50904781375,38523.01739028514,36252.14550421342,37478.380937880436,1697977612.645977
2022-10-14,37478.380937880436,38518.775981900784,36248.1583686042,37474.258086767506,1697809200.9193687
2022-10-15,37474.258086767506,38514.53997666829,36244.17631222746,37470.14048777573,1697641003.7333145
2022-10-16,37470.14048777573,38510.30936770456,36240.199328612725,37466.02813421437,1697473020.814518
2022-10-17,37466.02813421437,38506.08414813523,36236.227411297776,37461.921019401285,1697305251.8900146
2022-10-18,37461.921019401285,38501.86431109476,36232.26055382863,37457.81913666279,1697137696.68721
2022-10-19,37457.81913666279,38497.6498497263,36228.29874975953,37453.72247933372,1696970354.933834
2022-10-20,37453.72247933372,38493.440757181765,36224.34199265293,37449.63104075739,1696803226.357975
2022-10-21,37449.63104075739,38489.23702662176,36220.39027607946,37445.54481428562,1696636310.6880608
2022-10-22,37445.54481428562,38485.03865121565,36216.443593617965,37441.46379327867,1696469607.6528778
2022-10-23,37441.46379327867,38480.84562414147,36212.501938855465,37437.38797110529,1696303116.9815521
2022-10-24,37437.38797110529,38476.657938585944,36208.56530538715,37433.31734114263,1696136838.4035378
2022-10-25,37433.31734114263,38472.47558774449,36204.63368681638,37429.25189677633,1695970771.6486511
2022-10-26,37429.25189677633,38468.29856482119,36200.707076754625,37425.19163140043,1695804916.4470596
2022-10-27,37425.19163140043,38464.12686302878,36196.785468821545,37421.13653841738,1695639272.529255
2022-10-28,37421.13653841738,38459.96047558865,36192.86885664488,37417.086611238046,1695473839.6260872
2022-10-29,37417.086611238046,38455.799395730806,36188.95723386052,37413.041843281666,1695308617.46875
2022-10-30,37413.041843281666,38451.64361669389,36185.05059411246,37409.0022279759,1695143605.7887497
2022-10-31,37409.0022279759,38447.49313172517,36181.14893105277,37404.96775875677,1694978804.3179817
2022-11-01,37404.96775875677,38443.34793408052,36177.252238341636,37400.938429068636,1694814212.7886543
2022-11-02,37400.938429068636,38439.208017024364,36173.360509647304,37396.91423236422,1694649830.9333115
2022-11-03,37396.91423236422,38435.07337382975,36169.47373864608,37392.895162104585,1694485658.4848633
2022-11-04,37392.895162104585,38430.94399777826,36165.591919022336,37388.88121175914,1694321695.176529
2022-11-05,37388.88121175914,38426.819882160074,36161.71504446848,37384.87237480559,1694157940.7419014
2022-11-06,37384.87237480559,38422.7010202739,36157.843108684974,37380.86864472996,1693994394.9148827
2022-11-07,37380.86864472996,38418.58740542696,36153.976105380294,37376.87001502658,1693831057.4297295
2022-11-08,37376.87001502658,38414.47903093504,36150.114028270924,37372.87647919805,1693667928.0210342
2022-11-09,37372.87647919805,38410.37589012242,36146.25687108135,37368.88803075525,1693505006.4237328
2022-11-10,37368.88803075525,38406.27797632189,36142.40462754408,37364.90466321737,1693342292.3730812
2022-11-11,37364.90466321737,38402.18528287475,36138.55729139957,37360.92637011178,1693179785.6047058
2022-11-12,37360.92637011178,38398.09780313074,36134.714856396284,37356.95314497415,1693017485.854519
2022-11-13,37356.95314497415,38394.0155304481,36130.877316290615,37352.98498134836,1692855392.8588257
2022-11-14,37352.98498134836,38389.93845819354,36127.04466484694,37349.021872786536,1692693506.3542252
2022-11-15,37349.021872786536,38385.86657974219,36123.216895837555,37345.063812849,1692531826.0776749
2022-11-16,37345.063812849,38381.79988847766,36119.39400304273,37341.110795104294,1692370351.7664452
2022-11-17,37341.110795104294,38377.73837779196,36115.57598025061,37337.16281312912,1692209083.1581802
2022-11-18,37337.16281312912,38373.6820410855,36111.762821257245,37333.219860508405,1692048019.990818
2022-11-19,37333.219860508405,38369.63087176715,36107.954519866675,37329.28193083523,1691887162.0026398
