Date,Open,Volume,Predicted Close,Actual Close
2022-03-19 00:00:00,41794.6484375,19664853187.0,41808.049793901766,42190.65234375
2022-03-20 00:00:00,42191.40625,20127946682.0,42204.205298263885,41247.82421875
2022-03-21 00:00:00,41246.1328125,24615543271.0,41255.92059625029,41077.99609375
2022-03-22 00:00:00,41074.10546875,32004652376.0,41078.11841966139,42358.80859375
2022-03-23 00:00:00,42364.37890625,25242943069.0,42373.00814792422,42892.95703125
2022-03-24 00:00:00,42886.65234375,31042992291.0,42890.3609464546,43960.93359375
2022-03-25 00:00:00,43964.546875,30574413034.0,43967.99233099558,44348.73046875
2022-03-26 00:00:00,44349.859375,16950455995.0,44363.91221701114,44500.828125
2022-03-27 00:00:00,44505.35546875,28160889722.0,44510.40132253419,46820.4921875
2022-03-28 00:00:00,46821.8515625,36362175703.0,46819.00884223294,47128.00390625
2022-03-29 00:00:00,47100.4375,31397059069.0,47101.37904221077,47465.73046875
2022-03-30 00:00:00,47456.8984375,29333883962.0,47459.270494401004,47062.6640625
2022-03-31 00:00:00,47062.1484375,33327427106.0,47061.57740953924,45538.67578125
2022-04-01 00:00:00,45554.1640625,38162644287.0,45550.63723209362,46281.64453125
2022-04-02 00:00:00,46285.5,29336594194.0,46288.56084598947,45868.94921875
2022-04-03 00:00:00,45859.12890625,25414397610.0,45865.56043247813,46453.56640625
2022-04-04 00:00:00,46445.2734375,32499785455.0,46445.72446539161,46622.67578125
2022-04-05 00:00:00,46624.5078125,29640604055.0,46627.12692764822,45555.9921875
2022-04-06 00:00:00,45544.35546875,39393395788.0,45539.85564987727,43206.73828125
2022-04-07 00:00:00,43207.5,26101973106.0,43214.94877341912,43503.84765625
2022-04-08 00:00:00,43505.13671875,27215995394.0,43511.52398907665,42287.6640625
2022-04-09 00:00:00,42282.078125,16050772496.0,42298.06612619886,42782.13671875
2022-04-10 00:00:00,42781.08984375,17654475582.0,42795.50813548794,42207.671875
2022-04-11 00:00:00,42201.0390625,33949912166.0,42202.84029866122,39521.90234375
2022-04-12 00:00:00,39533.71484375,30991500854.0,39539.44211189398,40127.18359375
2022-04-13 00:00:00,40123.5703125,27691105228.0,40131.5743471615,41166.73046875
2022-04-14 00:00:00,41160.21875,24342001973.0,41170.27474771504,39935.515625
2022-04-15 00:00:00,39939.40234375,21756855753.0,39952.23431210355,40553.46484375
2022-04-16 00:00:00,40552.31640625,16833150693.0,40568.702501852924,40424.484375
2022-04-17 00:00:00,40417.77734375,19087633042.0,40432.449884957095,39716.953125
2022-04-18 00:00:00,39721.203125,33705182072.0,39724.66170732411,40826.21484375
2022-04-19 00:00:00,40828.17578125,25303206547.0,40837.66322042108,41502.75
2022-04-20 00:00:00,41501.74609375,27819532341.0,41508.83508358974,41374.37890625
2022-04-21 00:00:00,41371.515625,35372786395.0,41372.67458949948,40527.36328125
2022-04-22 00:00:00,40525.86328125,28011716745.0,40533.375053865195,39740.3203125
2022-04-23 00:00:00,39738.72265625,16138021249.0,39756.14145906591,39486.73046875
2022-04-24 00:00:00,39478.375,17964398167.0,39494.49491350577,39469.29296875
2022-04-25 00:00:00,39472.60546875,35445730570.0,39474.826487444414,40458.30859375
2022-04-26 00:00:00,40448.421875,34569088416.0,40450.764475621036,38117.4609375
2022-04-27 00:00:00,38120.30078125,30981015184.0,38126.87008462471,39241.12109375
2022-04-28 00:00:00,39241.4296875,33903704907.0,39245.01338383653,39773.828125
2022-04-29 00:00:00,39768.6171875,30882994649.0,39774.29219070959,38609.82421875
2022-04-30 00:00:00,38605.859375,23895713731.0,38617.7769684254,37714.875
2022-05-01 00:00:00,37713.265625,27002760110.0,37723.238784766654,38469.09375
2022-05-02 00:00:00,38472.1875,32922642426.0,38477.00513560386,38529.328125
2022-05-03 00:00:00,38528.109375,27326943244.0,38537.34409099375,37750.453125
2022-05-04 00:00:00,37748.01171875,36754404490.0,37750.209238791096,39698.37109375
2022-05-05 00:00:00,39695.74609375,43106256317.0,39691.74334319003,36575.140625
2022-05-06 00:00:00,36573.18359375,37795577489.0,36575.246072409675,36040.921875
2022-05-07 00:00:00,36042.50390625,24375896406.0,36055.55161147505,35501.953125
2022-05-08 00:00:00,35502.94140625,36763041910.0,35506.45630253249,34059.265625
2022-05-09 00:00:00,34060.015625,63355494961.0,34043.23356848338,30296.953125
2022-05-10 00:00:00,30273.654296875,59811038817.0,30261.92439282291,31022.90625
2022-05-11 00:00:00,31016.18359375,70388855818.0,30995.603540567336,28936.35546875
2022-05-12 00:00:00,28936.734375,66989173272.0,28920.084525926333,29047.751953125
2022-05-13 00:00:00,29030.91015625,42841124537.0,29033.40886443506,29283.103515625
2022-05-14 00:00:00,29285.642578125,28579868620.0,29299.3325161513,30101.265625
2022-05-15 00:00:00,30098.5859375,25835372065.0,30113.97896732004,31305.11328125
2022-05-16 00:00:00,31304.375,32613897286.0,31313.666073974975,29862.91796875
2022-05-17 00:00:00,29862.408203125,29101473475.0,29875.343124105,30425.857421875
2022-05-18 00:00:00,30424.478515625,31285268319.0,30435.34520542236,28720.271484375
2022-05-19 00:00:00,28720.359375,33773447707.0,28730.25246945209,30314.333984375
2022-05-20 00:00:00,30311.119140625,30749382605.0,30322.478866313282,29200.740234375
2022-05-21 00:00:00,29199.859375,17274840442.0,29222.59040908715,29432.2265625
2022-05-22 00:00:00,29432.47265625,21631532270.0,29451.60175831674,30323.72265625
2022-05-23 00:00:00,30309.396484375,31483454557.0,30320.173444176442,29098.91015625
2022-05-24 00:00:00,29101.125,26616506245.0,29116.485169011583,29655.5859375
2022-05-25 00:00:00,29653.134765625,27525063551.0,29667.44678985316,29562.361328125
2022-05-26 00:00:00,29564.77734375,36774325352.0,29571.785867801485,29267.224609375
2022-05-27 00:00:00,29251.140625,36582005748.0,29258.48709146838,28627.57421875
2022-05-28 00:00:00,28622.625,35519577634.0,28631.18710603331,28814.900390625
2022-05-29 00:00:00,29019.8671875,18093886409.0,29042.053030343766,29445.95703125
2022-05-30 00:00:00,29443.365234375,39277993274.0,29448.454292500446,31726.390625
2022-05-31 00:00:00,31723.865234375,33538210634.0,31732.17379942048,31792.310546875
2022-06-01 00:00:00,31792.5546875,41135817341.0,31794.7806229977,29799.080078125
2022-06-02 00:00:00,29794.890625,29083562061.0,29807.87961526645,30467.48828125
2022-06-03 00:00:00,30467.806640625,26175547452.0,30482.71135746759,29704.390625
2022-06-04 00:00:00,29706.138671875,16588370958.0,29729.11700464301,29832.9140625
2022-06-05 00:00:00,29835.1171875,17264085441.0,29857.482070517653,29906.662109375
2022-06-06 00:00:00,29910.283203125,31947336829.0,29920.926668719174,31370.671875
2022-06-07 00:00:00,31371.7421875,40770974039.0,31374.506484717647,31155.478515625
2022-06-08 00:00:00,31151.48046875,30242059107.0,31162.747967642586,30214.35546875
2022-06-09 00:00:00,30215.279296875,21692004719.0,30233.89857209348,30111.998046875
2022-06-10 00:00:00,30110.330078125,29867476527.0,30122.509587743836,29083.8046875
2022-06-11 00:00:00,29084.666015625,27246574439.0,29099.534821495996,28360.810546875
2022-06-12 00:00:00,28373.513671875,34163220274.0,28383.30137918922,26762.6484375
2022-06-13 00:00:00,26737.578125,68204556440.0,26721.2588868705,22487.388671875
2022-06-14 00:00:00,22487.986328125,50913575242.0,22487.92461207262,22206.79296875
2022-06-15 00:00:00,22196.73046875,54912007015.0,22193.660734494984,22572.83984375
2022-06-16 00:00:00,22576.3046875,31183975654.0,22591.88114417133,20381.650390625
2022-06-17 00:00:00,20385.71875,27132421514.0,20405.809375198347,20471.482421875
2022-06-18 00:00:00,20473.42578125,42009436760.0,20481.633498077048,19017.642578125
2022-06-19 00:00:00,19010.90234375,35329942625.0,19025.284694122172,20553.271484375
2022-06-20 00:00:00,20553.37109375,30818458597.0,20570.431452344747,20599.537109375
2022-06-21 00:00:00,20594.294921875,28970212744.0,20612.800987608392,20710.59765625
2022-06-22 00:00:00,20719.4140625,28574793478.0,20738.16079047575,19987.029296875
2022-06-23 00:00:00,19986.607421875,26188097173.0,20007.68444964006,21085.876953125
2022-06-24 00:00:00,21084.6484375,24957784918.0,21106.056215096785,21231.65625
2022-06-25 00:00:00,21233.609375,18372538715.0,21260.166306745676,21502.337890625
2022-06-26 00:00:00,21496.494140625,18027170497.0,21523.170670274256,21027.294921875
2022-06-27 00:00:00,21028.23828125,20965695707.0,21052.85410236684,20735.478515625
2022-06-28 00:00:00,20731.544921875,21381535161.0,20756.00504361289,20280.634765625
2022-06-29 00:00:00,20281.169921875,23552740328.0,20304.169011173904,20104.0234375
2022-06-30 00:00:00,20108.3125,26267239923.0,20129.254801049716,19784.7265625
2022-07-01 00:00:00,19820.470703125,30767551159.0,19838.0038448545,19269.3671875
2022-07-02 00:00:00,19274.8359375,18100418740.0,19302.764651107576,19242.255859375
2022-07-03 00:00:00,19242.095703125,16390821947.0,19271.403311515365,19297.076171875
2022-07-04 00:00:00,19297.314453125,21594638208.0,19322.45107620384,20231.26171875
2022-07-05 00:00:00,20225.353515625,26715546990.0,20245.87025744698,20190.115234375
2022-07-06 00:00:00,20194.619140625,24598943708.0,20216.837272240286,20548.24609375
2022-07-07 00:00:00,20547.814453125,25814972520.0,20568.857188390863,21637.587890625
2022-07-08 00:00:00,21637.154296875,49899834488.0,21638.4006334144,21731.1171875
2022-07-09 00:00:00,21716.828125,29641127858.0,21734.138513700855,21592.20703125
2022-07-10 00:00:00,21591.080078125,28688807249.0,21609.22198636562,20860.44921875
2022-07-11 00:00:00,20856.353515625,24150249025.0,20878.538157336556,19970.556640625
2022-07-12 00:00:00,19970.474609375,25810220018.0,19991.86166561988,19323.9140625
2022-07-13 00:00:00,19325.97265625,33042430345.0,19341.98834297907,20212.07421875
2022-07-14 00:00:00,20211.466796875,31158743333.0,20228.458209621454,20569.919921875
2022-07-15 00:00:00,20573.15625,25905575359.0,20594.111984215015,20836.328125
2022-07-16 00:00:00,20834.103515625,24302954056.0,20856.17984038545,21190.31640625
2022-07-17 00:00:00,21195.041015625,22927802083.0,21217.99805363513,20779.34375
2022-07-18 00:00:00,20781.912109375,39974475562.0,20791.55620096963,22485.689453125
2022-07-19 00:00:00,22467.849609375,48765202697.0,22469.50829712704,23389.43359375
2022-07-20 00:00:00,23393.19140625,42932549127.0,23398.94279232182,23231.732421875
2022-07-21 00:00:00,23233.201171875,33631012204.0,23246.444117537343,23164.62890625
2022-07-22 00:00:00,23163.751953125,31421555646.0,23178.792967361525,22714.978515625
2022-07-23 00:00:00,22706.984375,24021799169.0,22728.179581601726,22465.478515625
2022-07-24 00:00:00,22465.509765625,23565495303.0,22487.210287663594,22609.1640625
2022-07-25 00:00:00,22607.15625,35574561406.0,22619.22282828886,21361.701171875
2022-07-26 00:00:00,21361.12109375,28624673855.0,21379.44964539654,21239.75390625
2022-07-27 00:00:00,21244.169921875,31758955233.0,21260.074871299003,22930.548828125
2022-07-28 00:00:00,22933.640625,40212386158.0,22941.826326525155,23843.88671875
2022-07-29 00:00:00,23845.212890625,35887249746.0,23856.300536208615,23804.6328125
2022-07-30 00:00:00,23796.818359375,28148218301.0,23814.089133825946,23656.20703125
2022-07-31 00:00:00,23652.0703125,23553591896.0,23673.080413157215,23336.896484375
2022-08-01 00:00:00,23336.71875,25849159141.0,23356.089274359878,23314.19921875
2022-08-02 00:00:00,23308.43359375,28389250717.0,23325.800755172208,22978.1171875
2022-08-03 00:00:00,22981.302734375,26288169966.0,23000.53376927928,22846.5078125
2022-08-04 00:00:00,22848.21484375,25120229769.0,22868.453202357287,22630.95703125
2022-08-05 00:00:00,22626.833984375,28881249043.0,22644.211915239055,23289.314453125
2022-08-06 00:00:00,23291.423828125,15978259885.0,23318.671053663133,22961.279296875
2022-08-07 00:00:00,22963.505859375,15886817043.0,22991.019227271765,23175.890625
2022-08-08 00:00:00,23179.52734375,28575544847.0,23196.822386715023,23809.486328125
2022-08-09 00:00:00,23811.484375,23555719219.0,23832.39875415659,23164.318359375
2022-08-10 00:00:00,23162.8984375,32837431722.0,23176.813957994927,23947.642578125
2022-08-11 00:00:00,23948.345703125,37127036580.0,23958.386556741487,23957.529296875
2022-08-12 00:00:00,23957.203125,27265804688.0,23975.081050142893,24402.818359375
2022-08-13 00:00:00,24402.1875,22987346289.0,24423.205462700033,24424.068359375
2022-08-14 00:00:00,24429.056640625,22994133555.0,24450.053356997956,24319.333984375
2022-08-15 00:00:00,24318.31640625,35123501685.0,24329.732376084172,24136.97265625
2022-08-16 00:00:00,24126.13671875,27753685646.0,24143.527004301875,23883.291015625
2022-08-17 00:00:00,23881.31640625,30931623076.0,23896.323794508677,23335.998046875
2022-08-18 00:00:00,23341.0390625,23747613147.0,23362.078325253766,23212.73828125
2022-08-19 00:00:00,23213.3125,40509610260.0,23221.09686621611,20877.552734375
2022-08-20 00:00:00,20872.841796875,27595671000.0,20892.27668832776,21166.060546875
2022-08-21 00:00:00,21160.392578125,23102307723.0,21183.231275081274,21534.12109375
2022-08-22 00:00:00,21531.462890625,31666498758.0,21547.27190893061,21398.908203125
2022-08-23 00:00:00,21401.044921875,31878280659.0,21416.762443863223,21528.087890625
2022-08-24 00:00:00,21526.455078125,31962253368.0,21542.03184687409,21395.01953125
2022-08-25 00:00:00,21395.458984375,31028679593.0,21411.85545949472,21600.904296875
2022-08-26 00:00:00,21596.0859375,42326789564.0,21603.379078266214,20260.01953125
2022-08-27 00:00:00,20262.48046875,30116729776.0,20280.27046857353,20041.73828125
2022-08-28 00:00:00,20041.03515625,24366810591.0,20063.528486157287,19616.814453125
2022-08-29 00:00:00,19615.154296875,32637854078.0,19631.321156516373,20297.994140625
2022-08-30 00:00:00,20298.611328125,34483360283.0,20312.90738637132,19796.80859375
2022-08-31 00:00:00,19799.58203125,33225232872.0,19815.17298496523,20049.763671875
2022-09-01 00:00:00,20050.498046875,30182031010.0,20068.361151829828,20127.140625
2022-09-02 00:00:00,20126.072265625,29123998928.0,20144.732209699523,19969.771484375
2022-09-03 00:00:00,19969.71875,23613051457.0,19992.85358411168,19832.087890625
2022-09-04 00:00:00,19832.470703125,25245861652.0,19854.387975047495,19986.712890625
2022-09-05 00:00:00,19988.7890625,28813460025.0,20007.77694332416,19812.37109375
2022-09-06 00:00:00,19817.724609375,43403978910.0,19825.21005772868,18837.66796875
2022-09-07 00:00:00,18837.68359375,35239757134.0,18852.23983786952,19290.32421875
2022-09-08 00:00:00,19289.94140625,32194477850.0,19306.652693098713,19329.833984375
2022-09-09 00:00:00,19328.140625,48469528171.0,19331.886396598125,21381.15234375
2022-09-10 00:00:00,21376.912109375,36913738894.0,21388.639340541726,21680.5390625
2022-09-11 00:00:00,21678.54296875,34493951963.0,21692.016656925258,21769.255859375
2022-09-12 00:00:00,21770.1484375,50212088965.0,21771.068002838678,22370.44921875
2022-09-13 00:00:00,22371.48046875,51091116622.0,22371.34628068097,20296.70703125
2022-09-14 00:00:00,20184.5546875,37872380889.0,20196.22285091519,20241.08984375
2022-09-15 00:00:00,20242.2890625,36389011503.0,20255.10284381195,19701.2109375
2022-09-16 00:00:00,19704.005859375,30123362273.0,19722.119998503167,19772.583984375
2022-09-17 00:00:00,19777.033203125,24957448100.0,19799.21253992832,20127.576171875
2022-09-18 00:00:00,20127.234375,31254779144.0,20144.19909793334,19419.505859375
2022-09-19 00:00:00,19418.572265625,40177002624.0,19428.859454737973,19544.12890625
2022-09-20 00:00:00,19545.591796875,36791346508.0,19558.496559050265,18890.7890625
2022-09-21 00:00:00,18891.283203125,46363793975.0,18896.9612706802,18547.400390625
2022-09-22 00:00:00,18534.650390625,41135767926.0,18544.696484514447,19413.55078125
2022-09-23 00:00:00,19412.400390625,38896078052.0,19423.709895121527,19297.638671875
2022-09-24 00:00:00,19296.990234375,26149643168.0,19318.504611075714,18937.01171875
2022-09-25 00:00:00,18936.310546875,23359966112.0,18960.256202474982,18802.09765625
2022-09-26 00:00:00,18803.900390625,44148798321.0,18811.39150986036,19222.671875
2022-09-27 00:00:00,19221.83984375,58571439619.0,19217.61461626593,19110.546875
2022-09-28 00:00:00,19104.62109375,53071298734.0,19104.839078722758,19426.720703125
2022-09-29 00:00:00,19427.779296875,41037843771.0,19437.3764581226,19573.05078125
2022-09-30 00:00:00,19573.431640625,43975248085.0,19580.6068735781,19431.7890625
2022-10-01 00:00:00,19431.10546875,18719537670.0,19458.449643598735,19312.095703125
2022-10-02 00:00:00,19311.849609375,20765955327.0,19337.636681735075,19044.107421875
2022-10-03 00:00:00,19044.068359375,30484729489.0,19062.284377036405,19623.580078125
2022-10-04 00:00:00,19623.583984375,35887278685.0,19637.161717000825,20336.84375
2022-10-05 00:00:00,20335.900390625,33223790572.0,20351.17614622264,20160.716796875
2022-10-06 00:00:00,20161.0390625,34711412966.0,20175.234904771707,19955.443359375
2022-10-07 00:00:00,19957.55859375,29227315390.0,19976.235770902807,19546.849609375
2022-10-08 00:00:00,19546.328125,16437423167.0,19575.419222840195,19416.568359375
2022-10-09 00:00:00,19417.478515625,16837262532.0,19446.32763647256,19446.42578125
2022-10-10 00:00:00,19446.416015625,27425022774.0,19466.827988947338,19141.484375
2022-10-11 00:00:00,19139.0,28711532910.0,19158.57018443177,19051.41796875
2022-10-12 00:00:00,19052.646484375,24950173846.0,19075.25888260014,19157.4453125
2022-10-13 00:00:00,19156.966796875,44219840004.0,19164.1931643865,19382.904296875
2022-10-14 00:00:00,19382.533203125,38452356727.0,19394.21320085163,19185.65625
2022-10-15 00:00:00,19185.4375,16192235532.0,19214.936456888183,19067.634765625
2022-10-16 00:00:00,19068.9140625,17988916650.0,19097.052912008257,19268.09375
2022-10-17 00:00:00,19268.5625,27472552998.0,19289.041580330308,19550.7578125
2022-10-18 00:00:00,19550.466796875,30580012344.0,19568.308342394594,19334.416015625
2022-10-19 00:00:00,19335.02734375,22425387184.0,19359.48105616312,19139.53515625
2022-10-20 00:00:00,19138.0859375,24493974420.0,19161.010739219564,19053.740234375
2022-10-21 00:00:00,19053.203125,32459287866.0,19069.84345669805,19172.46875
2022-10-22 00:00:00,19172.380859375,16104440957.0,19201.957337651227,19208.189453125
2022-10-23 00:00:00,19207.734375,22128794335.0,19232.4990406515,19567.0078125
2022-10-24 00:00:00,19567.76953125,30202235805.0,19585.90130341628,19345.572265625
2022-10-25 00:00:00,19344.96484375,47761524910.0,19349.26374211514,20095.857421875
2022-10-26 00:00:00,20092.236328125,58895950537.0,20087.239628646028,20770.44140625
2022-10-27 00:00:00,20772.802734375,49625110402.0,20774.777383595145,20285.8359375
2022-10-28 00:00:00,20287.95703125,43994715910.0,20294.695322319683,20595.3515625
2022-10-29 00:00:00,20595.103515625,40369840645.0,20604.54337533163,20818.4765625
2022-10-30 00:00:00,20817.982421875,31486345556.0,20834.355553233956,20635.603515625
2022-10-31 00:00:00,20633.6953125,45668466815.0,20638.898595197945,20495.7734375
2022-11-01 00:00:00,20494.8984375,39819303159.0,20504.835226137457,20485.2734375
2022-11-02 00:00:00,20482.958984375,55552169483.0,20480.391011993164,20159.50390625
2022-11-03 00:00:00,20162.689453125,43228750179.0,20170.11077875456,20209.98828125
2022-11-04 00:00:00,20208.76953125,64072727950.0,20199.58718344612,21147.23046875
2022-11-05 00:00:00,21144.83203125,37846047609.0,21155.95472105756,21282.69140625
2022-11-06 00:00:00,21285.056640625,35082693210.0,21298.294219541804,20926.486328125
2022-11-07 00:00:00,20924.62109375,53510852236.0,20923.415997706783,20602.81640625
2022-11-08 00:00:00,20600.671875,118992465607.0,20547.58260081574,18541.271484375
2022-11-09 00:00:00,18543.76171875,102905151606.0,18504.679387782795,15880.7802734375
2022-11-10 00:00:00,15883.158203125,83202283721.0,15861.314226091787,17586.771484375
2022-11-11 00:00:00,17583.251953125,55871616488.0,17582.14031560642,17034.29296875
2022-11-12 00:00:00,17036.875,29717699419.0,17056.884944660887,16799.185546875
2022-11-13 00:00:00,16799.72265625,27209183682.0,16821.867419870963,16353.365234375
2022-11-14 00:00:00,16352.0283203125,49630243054.0,16356.606462909022,16618.19921875
2022-11-15 00:00:00,16617.484375,36599436183.0,16632.268888655894,16884.61328125
2022-11-16 00:00:00,16884.341796875,33925512989.0,16901.095384269625,16669.439453125
2022-11-17 00:00:00,16670.42578125,27868914022.0,16692.122149408686,16687.517578125
2022-11-18 00:00:00,16687.912109375,26862218609.0,16710.3987532773,16697.77734375
2022-11-19 00:00:00,16696.220703125,16106223492.0,16727.25631646764,16711.546875
2022-11-20 00:00:00,16712.919921875,21313378652.0,16739.804615178942,16291.83203125
2022-11-21 00:00:00,16291.2236328125,37429485518.0,16305.540480519549,15787.2841796875
2022-11-22 00:00:00,15782.30078125,30726828760.0,15802.248205638409,16189.76953125
2022-11-23 00:00:00,16195.5888671875,32958875628.0,16213.517445801115,16610.70703125
2022-11-24 00:00:00,16611.63671875,26129037414.0,16634.751426970895,16604.46484375
2022-11-25 00:00:00,16602.26953125,18678255976.0,16631.315112980723,16521.841796875
2022-11-26 00:00:00,16521.576171875,18000008764.0,16551.208736751345,16464.28125
2022-11-27 00:00:00,16463.8828125,20443898509.0,16491.605866726484,16444.626953125
2022-11-28 00:00:00,16440.22265625,27743025156.0,16462.15492380703,16217.322265625
2022-11-29 00:00:00,16217.6396484375,23581685468.0,16243.012574912198,16444.982421875
2022-11-30 00:00:00,16445.4765625,29523576583.0,16465.989720207395,17168.56640625
2022-12-01 00:00:00,17168.001953125,22895392882.0,17193.36009710513,16967.1328125
2022-12-02 00:00:00,16968.68359375,19539705127.0,16996.827967025674,17088.66015625
2022-12-03 00:00:00,17090.09765625,16217776704.0,17120.812228524006,16908.236328125
2022-12-04 00:00:00,16908.169921875,16824520830.0,16938.509280877854,17130.486328125
2022-12-05 00:00:00,17128.89453125,22209086834.0,17154.821537998443,16974.826171875
2022-12-06 00:00:00,16975.23828125,19889922369.0,17003.100272633023,17089.50390625
2022-12-07 00:00:00,17089.505859375,19675404389.0,17117.47104922422,16848.126953125
2022-12-08 00:00:00,16847.349609375,20496603770.0,16874.80456265613,17233.474609375
2022-12-09 00:00:00,17232.1484375,20328426366.0,17259.510164472806,17133.15234375
2022-12-10 00:00:00,17134.220703125,12706781969.0,17167.70142206479,17128.724609375
2022-12-11 00:00:00,17129.7109375,14122486832.0,17162.06845548164,17104.193359375
2022-12-12 00:00:00,17102.5,19617581341.0,17130.50350997657,17206.4375
2022-12-13 00:00:00,17206.44140625,26634741631.0,17228.8031023859,17781.318359375
2022-12-14 00:00:00,17782.06640625,25534481470.0,17804.96357118328,17815.650390625
2022-12-15 00:00:00,17813.64453125,20964448341.0,17840.15745895834,17364.865234375
2022-12-16 00:00:00,17364.546875,24031608960.0,17388.885494506725,16647.484375
2022-12-17 00:00:00,16646.982421875,14463581825.0,16679.35341421223,16795.091796875
2022-12-18 00:00:00,16795.609375,10924354698.0,16830.707325056526,16757.9765625
2022-12-19 00:00:00,16759.041015625,17221074814.0,16789.15297204287,16439.6796875
2022-12-20 00:00:00,16441.787109375,22722096615.0,16467.711424643196,16906.3046875
2022-12-21 00:00:00,16904.52734375,14882945045.0,16936.412919259914,16817.53515625
2022-12-22 00:00:00,16818.380859375,16441573050.0,16849.077725179348,16830.341796875
2022-12-23 00:00:00,16829.64453125,15329265213.0,16861.219333106998,16796.953125
2022-12-24 00:00:00,16796.9765625,9744636213.0,16833.01189536149,16847.755859375
2022-12-25 00:00:00,16847.505859375,11656379938.0,16881.991044199214,16841.986328125
2022-12-26 00:00:00,16842.25,11886957804.0,16876.554914383287,16919.8046875
2022-12-27 00:00:00,16919.291015625,15748580239.0,16950.47947316897,16717.173828125
2022-12-28 00:00:00,16716.400390625,17005713920.0,16746.70876749311,16552.572265625
2022-12-29 00:00:00,16552.322265625,14472237479.0,16584.74220931559,16642.341796875
2022-12-30 00:00:00,16641.330078125,15929162910.0,16672.5388786178,16602.5859375
2022-12-31 00:00:00,16603.673828125,11239186456.0,16638.634615768213,16547.49609375
